EXCHANGE%3DCURRENCY
MARKET_OPEN_MINUTE=0
MARKET_CLOSE_MINUTE=1438
INTERVAL=86400
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=0
533,1.25137774,0.00000000,0.00000000,0.00000000,0
534,1.25127776,0.00000000,0.00000000,0.00000000,0
535,1.25116918,0.00000000,0.00000000,0.00000000,0
536,1.25616237,0.00000000,0.00000000,0.00000000,0
537,1.2470157,0.0000000,0.0000000,0.0000000,0
538,1.24978669,0.00000000,0.00000000,0.00000000,0
539,1.25111019,0.00000000,0.00000000,0.00000000,0
540,1.26362905,0.00000000,0.00000000,0.00000000,0
541,1.26368004,0.00000000,0.00000000,0.00000000,0
542,1.26459284,0.00000000,0.00000000,0.00000000,0
543,1.26254436,0.00000000,0.00000000,0.00000000,0
544,1.25981101,0.00000000,0.00000000,0.00000000,0
545,1.26254298,0.00000000,0.00000000,0.00000000,0
546,1.26201008,0.00000000,0.00000000,0.00000000,0
547,1.25674795,0.00000000,0.00000000,0.00000000,0
548,1.25676814,0.00000000,0.00000000,0.00000000,0
549,1.25531601,0.00000000,0.00000000,0.00000000,0
550,1.26163787,0.00000000,0.00000000,0.00000000,0
551,1.26311435,0.00000000,0.00000000,0.00000000,0
552,1.27426049,0.00000000,0.00000000,0.00000000,0
553,1.266147,0.000000,0.000000,0.000000,0
554,1.26811022,0.00000000,0.00000000,0.00000000,0
555,1.26811022,0.00000000,0.00000000,0.00000000,0
556,1.26676712,0.00000000,0.00000000,0.00000000,0
557,1.27096704,0.00000000,0.00000000,0.00000000,0
558,1.26607175,0.00000000,0.00000000,0.00000000,0
559,1.26173616,0.00000000,0.00000000,0.00000000,0
560,1.26834071,0.00000000,0.00000000,0.00000000,0
561,1.26104234,0.00000000,0.00000000,0.00000000,0
562,1.26104234,0.00000000,0.00000000,0.00000000,0
563,1.26153217,0.00000000,0.00000000,0.00000000,0
564,1.25740227,0.00000000,0.00000000,0.00000000,0
565,1.25832275,0.00000000,0.00000000,0.00000000,0
566,1.26227183,0.00000000,0.00000000,0.00000000,0
567,1.27492097,0.00000000,0.00000000,0.00000000,0
568,1.27777114,0.00000000,0.00000000,0.00000000,0
569,1.27777114,0.00000000,0.00000000,0.00000000,0
570,1.27835335,0.00000000,0.00000000,0.00000000,0
571,1.27447171,0.00000000,0.00000000,0.00000000,0
572,1.27488145,0.00000000,0.00000000,0.00000000,0
573,1.27609928,0.00000000,0.00000000,0.00000000,0
574,1.27440829,0.00000000,0.00000000,0.00000000,0
575,1.27499521,0.00000000,0.00000000,0.00000000,0
576,1.27499521,0.00000000,0.00000000,0.00000000,0
577,1.27800974,0.00000000,0.00000000,0.00000000,0
578,1.27657597,0.00000000,0.00000000,0.00000000,0
579,1.27993505,0.00000000,0.00000000,0.00000000,0
580,1.2880646,0.0000000,0.0000000,0.0000000,0
581,1.28889469,0.00000000,0.00000000,0.00000000,0
582,1.27707888,0.00000000,0.00000000,0.00000000,0
583,1.27707888,0.00000000,0.00000000,0.00000000,0
584,1.27953574,0.00000000,0.00000000,0.00000000,0
585,1.278074,0.000000,0.000000,0.000000,0
586,1.27480354,0.00000000,0.00000000,0.00000000,0
587,1.27661379,0.00000000,0.00000000,0.00000000,0
588,1.27918697,0.00000000,0.00000000,0.00000000,0
589,1.27819174,0.00000000,0.00000000,0.00000000,0
590,1.2800694,0.0000000,0.0000000,0.0000000,0
591,1.28008095,0.00000000,0.00000000,0.00000000,0
592,1.28228539,0.00000000,0.00000000,0.00000000,0
593,1.28793592,0.00000000,0.00000000,0.00000000,0
594,1.29270249,0.00000000,0.00000000,0.00000000,0
595,1.30453745,0.00000000,0.00000000,0.00000000,0
596,1.31000821,0.00000000,0.00000000,0.00000000,0
597,1.31000821,0.00000000,0.00000000,0.00000000,0
598,1.30942025,0.00000000,0.00000000,0.00000000,0
599,1.30127896,0.00000000,0.00000000,0.00000000,0
600,1.3117711,0.0000000,0.0000000,0.0000000,0
601,1.30376369,0.00000000,0.00000000,0.00000000,0
602,1.32288209,0.00000000,0.00000000,0.00000000,0
603,1.33757262,0.00000000,0.00000000,0.00000000,0
604,1.33757262,0.00000000,0.00000000,0.00000000,0
605,1.34624176,0.00000000,0.00000000,0.00000000,0
606,1.34099011,0.00000000,0.00000000,0.00000000,0
607,1.33600602,0.00000000,0.00000000,0.00000000,0
608,1.34183706,0.00000000,0.00000000,0.00000000,0
609,1.33027782,0.00000000,0.00000000,0.00000000,0
610,1.33509164,0.00000000,0.00000000,0.00000000,0
611,1.33509164,0.00000000,0.00000000,0.00000000,0
612,1.33401723,0.00000000,0.00000000,0.00000000,0
613,1.3251583,0.0000000,0.0000000,0.0000000,0
614,1.32147237,0.00000000,0.00000000,0.00000000,0
615,1.3410073,0.0000000,0.0000000,0.0000000,0
616,1.33574953,0.00000000,0.00000000,0.00000000,0
617,1.34631116,0.00000000,0.00000000,0.00000000,0
618,1.34631116,0.00000000,0.00000000,0.00000000,0
619,1.34659273,0.00000000,0.00000000,0.00000000,0
620,1.3436133,0.0000000,0.0000000,0.0000000,0
621,1.34800566,0.00000000,0.00000000,0.00000000,0
622,1.34767387,0.00000000,0.00000000,0.00000000,0
623,1.34957646,0.00000000,0.00000000,0.00000000,0
624,1.35193345,0.00000000,0.00000000,0.00000000,0
625,1.35193345,0.00000000,0.00000000,0.00000000,0
626,1.35126955,0.00000000,0.00000000,0.00000000,0
627,1.35486661,0.00000000,0.00000000,0.00000000,0
628,1.34630866,0.00000000,0.00000000,0.00000000,0
629,1.35400493,0.00000000,0.00000000,0.00000000,0
630,1.35660774,0.00000000,0.00000000,0.00000000,0
631,1.35249749,0.00000000,0.00000000,0.00000000,0
632,1.35249749,0.00000000,0.00000000,0.00000000,0
633,1.35211701,0.00000000,0.00000000,0.00000000,0
634,1.36348195,0.00000000,0.00000000,0.00000000,0
635,1.36305994,0.00000000,0.00000000,0.00000000,0
636,1.36632949,0.00000000,0.00000000,0.00000000,0
637,1.3759758,0.0000000,0.0000000,0.0000000,0
638,1.37895814,0.00000000,0.00000000,0.00000000,0
639,1.37895814,0.00000000,0.00000000,0.00000000,0
640,1.38030088,0.00000000,0.00000000,0.00000000,0
641,1.37412875,0.00000000,0.00000000,0.00000000,0
642,1.37417841,0.00000000,0.00000000,0.00000000,0
643,1.37759385,0.00000000,0.00000000,0.00000000,0
644,1.38207834,0.00000000,0.00000000,0.00000000,0
645,1.38672989,0.00000000,0.00000000,0.00000000,0
646,1.38672989,0.00000000,0.00000000,0.00000000,0
647,1.38850033,0.00000000,0.00000000,0.00000000,0
648,1.3940731,0.0000000,0.0000000,0.0000000,0
649,1.40810457,0.00000000,0.00000000,0.00000000,0
650,1.41601409,0.00000000,0.00000000,0.00000000,0
651,1.40149653,0.00000000,0.00000000,0.00000000,0
652,1.40470667,0.00000000,0.00000000,0.00000000,0
653,1.40470667,0.00000000,0.00000000,0.00000000,0
654,1.40735619,0.00000000,0.00000000,0.00000000,0
655,1.40226548,0.00000000,0.00000000,0.00000000,0
656,1.3920809,0.0000000,0.0000000,0.0000000,0
657,1.37905804,0.00000000,0.00000000,0.00000000,0
658,1.38345207,0.00000000,0.00000000,0.00000000,0
659,1.38191437,0.00000000,0.00000000,0.00000000,0
660,1.38191437,0.00000000,0.00000000,0.00000000,0
661,1.3804256,0.0000000,0.0000000,0.0000000,0
662,1.36564925,0.00000000,0.00000000,0.00000000,0
663,1.36044022,0.00000000,0.00000000,0.00000000,0
664,1.3574505,0.0000000,0.0000000,0.0000000,0
665,1.36477009,0.00000000,0.00000000,0.00000000,0
666,1.36582379,0.00000000,0.00000000,0.00000000,0
667,1.36582379,0.00000000,0.00000000,0.00000000,0
668,1.36741241,0.00000000,0.00000000,0.00000000,0
669,1.36759484,0.00000000,0.00000000,0.00000000,0
670,1.38089984,0.00000000,0.00000000,0.00000000,0
671,1.37736997,0.00000000,0.00000000,0.00000000,0
672,1.36413649,0.00000000,0.00000000,0.00000000,0
673,1.36952604,0.00000000,0.00000000,0.00000000,0
674,1.36952604,0.00000000,0.00000000,0.00000000,0
675,1.35723572,0.00000000,0.00000000,0.00000000,0
676,1.36183213,0.00000000,0.00000000,0.00000000,0
677,1.36956543,0.00000000,0.00000000,0.00000000,0
678,1.37929637,0.00000000,0.00000000,0.00000000,0
679,1.37964591,0.00000000,0.00000000,0.00000000,0
680,1.38218844,0.00000000,0.00000000,0.00000000,0
681,1.38218844,0.00000000,0.00000000,0.00000000,0
683,1.38719454,0.00000000,0.00000000,0.00000000,0
684,1.38741374,0.00000000,0.00000000,0.00000000,0
685,1.38894561,0.00000000,0.00000000,0.00000000,0
686,1.38719682,0.00000000,0.00000000,0.00000000,0
687,1.38309307,0.00000000,0.00000000,0.00000000,0
688,1.38309307,0.00000000,0.00000000,0.00000000,0
689,1.38459765,0.00000000,0.00000000,0.00000000,0
690,1.3869675,0.0000000,0.0000000,0.0000000,0
691,1.39038711,0.00000000,0.00000000,0.00000000,0
692,1.40220995,0.00000000,0.00000000,0.00000000,0
693,1.39183009,0.00000000,0.00000000,0.00000000,0
694,1.39650598,0.00000000,0.00000000,0.00000000,0
695,1.39650598,0.00000000,0.00000000,0.00000000,0
696,1.3963098,0.0000000,0.0000000,0.0000000,0
697,1.39968739,0.00000000,0.00000000,0.00000000,0
698,1.39794212,0.00000000,0.00000000,0.00000000,0
699,1.38813398,0.00000000,0.00000000,0.00000000,0
700,1.3692,0.0000,0.0000,0.0000,0
701,1.35159184,0.00000000,0.00000000,0.00000000,0
702,1.35159184,0.00000000,0.00000000,0.00000000,0
703,1.35404288,0.00000000,0.00000000,0.00000000,0
704,1.35627732,0.00000000,0.00000000,0.00000000,0
705,1.35670221,0.00000000,0.00000000,0.00000000,0
706,1.34397469,0.00000000,0.00000000,0.00000000,0
707,1.36934987,0.00000000,0.00000000,0.00000000,0
708,1.37605324,0.00000000,0.00000000,0.00000000,0
709,1.37605324,0.00000000,0.00000000,0.00000000,0
710,1.37874364,0.00000000,0.00000000,0.00000000,0
711,1.39781619,0.00000000,0.00000000,0.00000000,0
712,1.39661843,0.00000000,0.00000000,0.00000000,0
713,1.38665025,0.00000000,0.00000000,0.00000000,0
714,1.38323913,0.00000000,0.00000000,0.00000000,0
715,1.38061718,0.00000000,0.00000000,0.00000000,0
716,1.38061718,0.00000000,0.00000000,0.00000000,0
717,1.37521246,0.00000000,0.00000000,0.00000000,0
718,1.38301105,0.00000000,0.00000000,0.00000000,0
719,1.39201947,0.00000000,0.00000000,0.00000000,0
720,1.40004057,0.00000000,0.00000000,0.00000000,0
721,1.40954101,0.00000000,0.00000000,0.00000000,0
722,1.40656796,0.00000000,0.00000000,0.00000000,0
723,1.40656796,0.00000000,0.00000000,0.00000000,0
724,1.40786176,0.00000000,0.00000000,0.00000000,0
725,1.41042991,0.00000000,0.00000000,0.00000000,0
726,1.41384033,0.00000000,0.00000000,0.00000000,0
727,1.40847068,0.00000000,0.00000000,0.00000000,0
728,1.39769348,0.00000000,0.00000000,0.00000000,0
729,1.40224093,0.00000000,0.00000000,0.00000000,0
730,1.40224093,0.00000000,0.00000000,0.00000000,0
731,1.39495227,0.00000000,0.00000000,0.00000000,0
732,1.39155262,0.00000000,0.00000000,0.00000000,0
733,1.37551237,0.00000000,0.00000000,0.00000000,0
734,1.36115805,0.00000000,0.00000000,0.00000000,0
735,1.37056767,0.00000000,0.00000000,0.00000000,0
736,1.3747338,0.0000000,0.0000000,0.0000000,0
737,1.3747338,0.0000000,0.0000000,0.0000000,0
738,1.37490993,0.00000000,0.00000000,0.00000000,0
739,1.36021737,0.00000000,0.00000000,0.00000000,0
740,1.36241739,0.00000000,0.00000000,0.00000000,0
741,1.37032322,0.00000000,0.00000000,0.00000000,0
742,1.379471,0.000000,0.000000,0.000000,0
743,1.38188345,0.00000000,0.00000000,0.00000000,0
744,1.38188345,0.00000000,0.00000000,0.00000000,0
745,1.3866676,0.0000000,0.0000000,0.0000000,0
746,1.3833534,0.0000000,0.0000000,0.0000000,0
747,1.39111173,0.00000000,0.00000000,0.00000000,0
748,1.39433238,0.00000000,0.00000000,0.00000000,0
749,1.396581,0.000000,0.000000,0.000000,0
750,1.39853026,0.00000000,0.00000000,0.00000000,0
751,1.39853026,0.00000000,0.00000000,0.00000000,0
752,1.39679686,0.00000000,0.00000000,0.00000000,0
753,1.39489259,0.00000000,0.00000000,0.00000000,0
754,1.40825922,0.00000000,0.00000000,0.00000000,0
755,1.40180289,0.00000000,0.00000000,0.00000000,0
756,1.40549685,0.00000000,0.00000000,0.00000000,0
757,1.41001159,0.00000000,0.00000000,0.00000000,0
758,1.41001159,0.00000000,0.00000000,0.00000000,0
759,1.43001461,0.00000000,0.00000000,0.00000000,0
760,1.40183968,0.00000000,0.00000000,0.00000000,0
761,1.40864813,0.00000000,0.00000000,0.00000000,0
762,1.4137653,0.0000000,0.0000000,0.0000000,0
763,1.40812747,0.00000000,0.00000000,0.00000000,0
764,1.40102658,0.00000000,0.00000000,0.00000000,0
765,1.40102658,0.00000000,0.00000000,0.00000000,0
766,1.4144731,0.0000000,0.0000000,0.0000000,0
767,1.41196572,0.00000000,0.00000000,0.00000000,0
768,1.40468735,0.00000000,0.00000000,0.00000000,0
769,1.38831799,0.00000000,0.00000000,0.00000000,0
770,1.3897831,0.0000000,0.0000000,0.0000000,0
771,1.39091662,0.00000000,0.00000000,0.00000000,0
772,1.39091662,0.00000000,0.00000000,0.00000000,0
773,1.39406033,0.00000000,0.00000000,0.00000000,0
774,1.40911665,0.00000000,0.00000000,0.00000000,0
775,1.42046235,0.00000000,0.00000000,0.00000000,0
776,1.4284853,0.0000000,0.0000000,0.0000000,0
777,1.43434001,0.00000000,0.00000000,0.00000000,0
778,1.44072073,0.00000000,0.00000000,0.00000000,0
779,1.44072073,0.00000000,0.00000000,0.00000000,0
780,1.44052813,0.00000000,0.00000000,0.00000000,0
781,1.43722887,0.00000000,0.00000000,0.00000000,0
782,1.42227514,0.00000000,0.00000000,0.00000000,0
783,1.42917232,0.00000000,0.00000000,0.00000000,0
784,1.41266166,0.00000000,0.00000000,0.00000000,0
785,1.41325037,0.00000000,0.00000000,0.00000000,0
786,1.41325037,0.00000000,0.00000000,0.00000000,0
787,1.41451749,0.00000000,0.00000000,0.00000000,0
788,1.40333644,0.00000000,0.00000000,0.00000000,0
789,1.41046003,0.00000000,0.00000000,0.00000000,0
790,1.42035564,0.00000000,0.00000000,0.00000000,0
791,1.42622697,0.00000000,0.00000000,0.00000000,0
792,1.41889257,0.00000000,0.00000000,0.00000000,0
793,1.41889257,0.00000000,0.00000000,0.00000000,0
794,1.42434342,0.00000000,0.00000000,0.00000000,0
795,1.42349459,0.00000000,0.00000000,0.00000000,0
796,1.42989831,0.00000000,0.00000000,0.00000000,0
797,1.43110731,0.00000000,0.00000000,0.00000000,0
798,1.42010519,0.00000000,0.00000000,0.00000000,0
799,1.41263679,0.00000000,0.00000000,0.00000000,0
800,1.41263679,0.00000000,0.00000000,0.00000000,0
801,1.41319125,0.00000000,0.00000000,0.00000000,0
802,1.41456787,0.00000000,0.00000000,0.00000000,0
803,1.41152227,0.00000000,0.00000000,0.00000000,0
804,1.39939497,0.00000000,0.00000000,0.00000000,0
805,1.39935,0.00000,0.00000,0.00000,0
806,1.40812766,0.00000000,0.00000000,0.00000000,0
807,1.40812766,0.00000000,0.00000000,0.00000000,0
808,1.41046018,0.00000000,0.00000000,0.00000000,0
809,1.40676212,0.00000000,0.00000000,0.00000000,0
810,1.42018771,0.00000000,0.00000000,0.00000000,0
811,1.41038678,0.00000000,0.00000000,0.00000000,0
812,1.39659091,0.00000000,0.00000000,0.00000000,0
813,1.37816169,0.00000000,0.00000000,0.00000000,0
814,1.37816169,0.00000000,0.00000000,0.00000000,0
815,1.37800106,0.00000000,0.00000000,0.00000000,0
816,1.36100066,0.00000000,0.00000000,0.00000000,0
817,1.35854153,0.00000000,0.00000000,0.00000000,0
818,1.36497719,0.00000000,0.00000000,0.00000000,0
819,1.37019207,0.00000000,0.00000000,0.00000000,0
820,1.37670027,0.00000000,0.00000000,0.00000000,0
821,1.37670027,0.00000000,0.00000000,0.00000000,0
822,1.3749109,0.0000000,0.0000000,0.0000000,0
823,1.36868323,0.00000000,0.00000000,0.00000000,0
824,1.35481844,0.00000000,0.00000000,0.00000000,0
825,1.36493362,0.00000000,0.00000000,0.00000000,0
826,1.37151725,0.00000000,0.00000000,0.00000000,0
827,1.36085996,0.00000000,0.00000000,0.00000000,0
828,1.36085996,0.00000000,0.00000000,0.00000000,0
829,1.36263789,0.00000000,0.00000000,0.00000000,0
830,1.36887241,0.00000000,0.00000000,0.00000000,0
831,1.37412108,0.00000000,0.00000000,0.00000000,0
832,1.36883875,0.00000000,0.00000000,0.00000000,0
833,1.36765866,0.00000000,0.00000000,0.00000000,0
834,1.36109657,0.00000000,0.00000000,0.00000000,0
835,1.36109657,0.00000000,0.00000000,0.00000000,0
836,1.36191255,0.00000000,0.00000000,0.00000000,0
837,1.36421125,0.00000000,0.00000000,0.00000000,0
838,1.36129127,0.00000000,0.00000000,0.00000000,0
839,1.37403296,0.00000000,0.00000000,0.00000000,0
840,1.36549284,0.00000000,0.00000000,0.00000000,0
841,1.37334787,0.00000000,0.00000000,0.00000000,0
842,1.37334787,0.00000000,0.00000000,0.00000000,0
843,1.37530563,0.00000000,0.00000000,0.00000000,0
844,1.38586654,0.00000000,0.00000000,0.00000000,0
845,1.38047753,0.00000000,0.00000000,0.00000000,0
846,1.36302085,0.00000000,0.00000000,0.00000000,0
847,1.36216551,0.00000000,0.00000000,0.00000000,0
848,1.35602346,0.00000000,0.00000000,0.00000000,0
849,1.35602346,0.00000000,0.00000000,0.00000000,0
850,1.35735018,0.00000000,0.00000000,0.00000000,0
851,1.35033329,0.00000000,0.00000000,0.00000000,0
852,1.34668018,0.00000000,0.00000000,0.00000000,0
853,1.3537335,0.0000000,0.0000000,0.0000000,0
854,1.35246374,0.00000000,0.00000000,0.00000000,0
855,1.35396981,0.00000000,0.00000000,0.00000000,0
856,1.35396981,0.00000000,0.00000000,0.00000000,0
857,1.35344133,0.00000000,0.00000000,0.00000000,0
858,1.35365587,0.00000000,0.00000000,0.00000000,0
859,1.35140464,0.00000000,0.00000000,0.00000000,0
860,1.36275752,0.00000000,0.00000000,0.00000000,0
861,1.36027119,0.00000000,0.00000000,0.00000000,0
862,1.34934218,0.00000000,0.00000000,0.00000000,0
863,1.34934218,0.00000000,0.00000000,0.00000000,0
864,1.34755275,0.00000000,0.00000000,0.00000000,0
865,1.35072671,0.00000000,0.00000000,0.00000000,0
866,1.34001674,0.00000000,0.00000000,0.00000000,0
867,1.34884978,0.00000000,0.00000000,0.00000000,0
868,1.36099126,0.00000000,0.00000000,0.00000000,0
869,1.36038439,0.00000000,0.00000000,0.00000000,0
870,1.36038439,0.00000000,0.00000000,0.00000000,0
871,1.35891815,0.00000000,0.00000000,0.00000000,0
872,1.3658074,0.0000000,0.0000000,0.0000000,0
873,1.36058581,0.00000000,0.00000000,0.00000000,0
874,1.35900501,0.00000000,0.00000000,0.00000000,0
875,1.38833252,0.00000000,0.00000000,0.00000000,0
876,1.38997088,0.00000000,0.00000000,0.00000000,0
877,1.38997088,0.00000000,0.00000000,0.00000000,0
878,1.38998438,0.00000000,0.00000000,0.00000000,0
879,1.38822288,0.00000000,0.00000000,0.00000000,0
880,1.3876875,0.0000000,0.0000000,0.0000000,0
881,1.39700798,0.00000000,0.00000000,0.00000000,0
882,1.39348797,0.00000000,0.00000000,0.00000000,0
883,1.40412413,0.00000000,0.00000000,0.00000000,0
884,1.40412413,0.00000000,0.00000000,0.00000000,0
885,1.40249354,0.00000000,0.00000000,0.00000000,0
886,1.39993651,0.00000000,0.00000000,0.00000000,0
887,1.4066235,0.0000000,0.0000000,0.0000000,0
888,1.41625865,0.00000000,0.00000000,0.00000000,0
889,1.39727149,0.00000000,0.00000000,0.00000000,0
890,1.40099651,0.00000000,0.00000000,0.00000000,0
891,1.40099651,0.00000000,0.00000000,0.00000000,0
892,1.40128489,0.00000000,0.00000000,0.00000000,0
893,1.40527002,0.00000000,0.00000000,0.00000000,0
894,1.40934364,0.00000000,0.00000000,0.00000000,0
895,1.41435022,0.00000000,0.00000000,0.00000000,0
896,1.40822934,0.00000000,0.00000000,0.00000000,0
897,1.41443079,0.00000000,0.00000000,0.00000000,0
898,1.41443079,0.00000000,0.00000000,0.00000000,0
899,1.41307956,0.00000000,0.00000000,0.00000000,0
900,1.42241042,0.00000000,0.00000000,0.00000000,0
901,1.42980976,0.00000000,0.00000000,0.00000000,0
902,1.42850247,0.00000000,0.00000000,0.00000000,0
903,1.42524133,0.00000000,0.00000000,0.00000000,0
904,1.42663295,0.00000000,0.00000000,0.00000000,0
905,1.42663295,0.00000000,0.00000000,0.00000000,0
906,1.42639814,0.00000000,0.00000000,0.00000000,0
907,1.42231891,0.00000000,0.00000000,0.00000000,0
908,1.41694625,0.00000000,0.00000000,0.00000000,0
909,1.42353745,0.00000000,0.00000000,0.00000000,0
910,1.42404288,0.00000000,0.00000000,0.00000000,0
911,1.41907033,0.00000000,0.00000000,0.00000000,0
912,1.41907033,0.00000000,0.00000000,0.00000000,0
913,1.41957535,0.00000000,0.00000000,0.00000000,0
914,1.42447972,0.00000000,0.00000000,0.00000000,0
915,1.41902211,0.00000000,0.00000000,0.00000000,0
916,1.40863257,0.00000000,0.00000000,0.00000000,0
917,1.38608268,0.00000000,0.00000000,0.00000000,0
918,1.38847861,0.00000000,0.00000000,0.00000000,0
919,1.38847861,0.00000000,0.00000000,0.00000000,0
920,1.38831287,0.00000000,0.00000000,0.00000000,0
921,1.38916796,0.00000000,0.00000000,0.00000000,0
922,1.37771157,0.00000000,0.00000000,0.00000000,0
923,1.37801937,0.00000000,0.00000000,0.00000000,0
924,1.38474082,0.00000000,0.00000000,0.00000000,0
925,1.38021466,0.00000000,0.00000000,0.00000000,0
926,1.38021466,0.00000000,0.00000000,0.00000000,0
927,1.38243352,0.00000000,0.00000000,0.00000000,0
928,1.37893567,0.00000000,0.00000000,0.00000000,0
929,1.37586999,0.00000000,0.00000000,0.00000000,0
930,1.37727044,0.00000000,0.00000000,0.00000000,0
931,1.37686183,0.00000000,0.00000000,0.00000000,0
932,1.37038757,0.00000000,0.00000000,0.00000000,0
933,1.37038757,0.00000000,0.00000000,0.00000000,0
934,1.37178168,0.00000000,0.00000000,0.00000000,0
935,1.36530993,0.00000000,0.00000000,0.00000000,0
936,1.35361222,0.00000000,0.00000000,0.00000000,0
937,1.36358642,0.00000000,0.00000000,0.00000000,0
938,1.36069152,0.00000000,0.00000000,0.00000000,0
939,1.35192572,0.00000000,0.00000000,0.00000000,0
940,1.35192572,0.00000000,0.00000000,0.00000000,0
941,1.35973789,0.00000000,0.00000000,0.00000000,0
942,1.35743133,0.00000000,0.00000000,0.00000000,0
943,1.35667998,0.00000000,0.00000000,0.00000000,0
944,1.35520657,0.00000000,0.00000000,0.00000000,0
945,1.35809091,0.00000000,0.00000000,0.00000000,0
946,1.36052862,0.00000000,0.00000000,0.00000000,0
947,1.36052862,0.00000000,0.00000000,0.00000000,0
948,1.35679156,0.00000000,0.00000000,0.00000000,0
949,1.35871358,0.00000000,0.00000000,0.00000000,0
950,1.36503262,0.00000000,0.00000000,0.00000000,0
951,1.357365,0.000000,0.000000,0.000000,0
952,1.33891235,0.00000000,0.00000000,0.00000000,0
953,1.32953385,0.00000000,0.00000000,0.00000000,0
954,1.32953385,0.00000000,0.00000000,0.00000000,0
955,1.32985426,0.00000000,0.00000000,0.00000000,0
956,1.33964173,0.00000000,0.00000000,0.00000000,0
957,1.33130593,0.00000000,0.00000000,0.00000000,0
958,1.32352111,0.00000000,0.00000000,0.00000000,0
959,1.32854383,0.00000000,0.00000000,0.00000000,0
960,1.30643764,0.00000000,0.00000000,0.00000000,0
961,1.30643764,0.00000000,0.00000000,0.00000000,0
962,1.30791757,0.00000000,0.00000000,0.00000000,0
963,1.30837318,0.00000000,0.00000000,0.00000000,0
964,1.29994966,0.00000000,0.00000000,0.00000000,0
965,1.30550732,0.00000000,0.00000000,0.00000000,0
966,1.30999126,0.00000000,0.00000000,0.00000000,0
967,1.32120209,0.00000000,0.00000000,0.00000000,0
968,1.32120209,0.00000000,0.00000000,0.00000000,0
969,1.3201232,0.0000000,0.0000000,0.0000000,0
970,1.31259517,0.00000000,0.00000000,0.00000000,0
971,1.32030383,0.00000000,0.00000000,0.00000000,0
972,1.30607928,0.00000000,0.00000000,0.00000000,0
973,1.31304019,0.00000000,0.00000000,0.00000000,0
974,1.31517482,0.00000000,0.00000000,0.00000000,0
975,1.31517482,0.00000000,0.00000000,0.00000000,0
976,1.31520247,0.00000000,0.00000000,0.00000000,0
977,1.32346905,0.00000000,0.00000000,0.00000000,0
978,1.31894628,0.00000000,0.00000000,0.00000000,0
979,1.31550479,0.00000000,0.00000000,0.00000000,0
980,1.30200946,0.00000000,0.00000000,0.00000000,0
981,1.29961052,0.00000000,0.00000000,0.00000000,0
982,1.29961052,0.00000000,0.00000000,0.00000000,0
983,1.30005853,0.00000000,0.00000000,0.00000000,0
984,1.29005275,0.00000000,0.00000000,0.00000000,0
985,1.28165709,0.00000000,0.00000000,0.00000000,0
986,1.28732393,0.00000000,0.00000000,0.00000000,0
987,1.27966772,0.00000000,0.00000000,0.00000000,0
988,1.28867773,0.00000000,0.00000000,0.00000000,0
989,1.28867773,0.00000000,0.00000000,0.00000000,0
990,1.28991698,0.00000000,0.00000000,0.00000000,0
991,1.29411768,0.00000000,0.00000000,0.00000000,0
992,1.28320928,0.00000000,0.00000000,0.00000000,0
993,1.28414791,0.00000000,0.00000000,0.00000000,0
994,1.28994017,0.00000000,0.00000000,0.00000000,0
995,1.29404914,0.00000000,0.00000000,0.00000000,0
996,1.29404914,0.00000000,0.00000000,0.00000000,0
997,1.28116791,0.00000000,0.00000000,0.00000000,0
998,1.28323061,0.00000000,0.00000000,0.00000000,0
999,1.27045174,0.00000000,0.00000000,0.00000000,0
a1456358280,1.26475531,0.00000000,0.00000000,0.00000000,0
1,1.26687234,0.00000000,0.00000000,0.00000000,0
2,1.26898107,0.00000000,0.00000000,0.00000000,0
3,1.26898107,0.00000000,0.00000000,0.00000000,0
4,1.26799768,0.00000000,0.00000000,0.00000000,0
5,1.27917346,0.00000000,0.00000000,0.00000000,0
6,1.28347892,0.00000000,0.00000000,0.00000000,0
7,1.29567004,0.00000000,0.00000000,0.00000000,0
8,1.29449677,0.00000000,0.00000000,0.00000000,0
9,1.29402445,0.00000000,0.00000000,0.00000000,0
10,1.29402445,0.00000000,0.00000000,0.00000000,0
11,1.29218706,0.00000000,0.00000000,0.00000000,0
12,1.29439458,0.00000000,0.00000000,0.00000000,0
13,1.29144935,0.00000000,0.00000000,0.00000000,0
14,1.29284256,0.00000000,0.00000000,0.00000000,0
15,1.27788967,0.00000000,0.00000000,0.00000000,0
16,1.26831897,0.00000000,0.00000000,0.00000000,0
17,1.26831897,0.00000000,0.00000000,0.00000000,0
18,1.28883166,0.00000000,0.00000000,0.00000000,0
19,1.28640215,0.00000000,0.00000000,0.00000000,0
20,1.27448918,0.00000000,0.00000000,0.00000000,0
21,1.27036912,0.00000000,0.00000000,0.00000000,0
22,1.27911811,0.00000000,0.00000000,0.00000000,0
23,1.28425658,0.00000000,0.00000000,0.00000000,0
24,1.28425658,0.00000000,0.00000000,0.00000000,0
25,1.28343989,0.00000000,0.00000000,0.00000000,0
26,1.27859564,0.00000000,0.00000000,0.00000000,0
27,1.26713443,0.00000000,0.00000000,0.00000000,0
28,1.26244971,0.00000000,0.00000000,0.00000000,0
29,1.26573068,0.00000000,0.00000000,0.00000000,0
